ImageNumber,CellNumber,CellID,cell_category,cell_type,cell_subtype,RoiID,image_name,cell_id,tissue_id,cell_category_regen,cell_type_regen
82,1406,175_C_57_1406,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1406,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1407,175_C_57_1407,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1407,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1419,175_C_57_1419,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1419,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1420,175_C_57_1420,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1420,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1423,175_C_57_1423,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1423,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1434,175_C_57_1434,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1434,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1440,175_C_57_1440,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1440,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1445,175_C_57_1445,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1445,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1446,175_C_57_1446,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1446,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1447,175_C_57_1447,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1447,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1449,175_C_57_1449,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1449,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1450,175_C_57_1450,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1450,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1455,175_C_57_1455,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1455,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1459,175_C_57_1459,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1459,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1463,175_C_57_1463,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1463,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1468,175_C_57_1468,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1468,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1470,175_C_57_1470,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1470,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1471,175_C_57_1471,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1471,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1472,175_C_57_1472,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1472,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1482,175_C_57_1482,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1482,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1485,175_C_57_1485,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1485,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1486,175_C_57_1486,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1486,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1496,175_C_57_1496,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1496,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1506,175_C_57_1506,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1506,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1509,175_C_57_1509,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1509,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1512,175_C_57_1512,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1512,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1515,175_C_57_1515,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1515,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1521,175_C_57_1521,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1521,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1529,175_C_57_1529,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1529,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1530,175_C_57_1530,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1530,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1531,175_C_57_1531,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1531,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1532,175_C_57_1532,Fibroblast,hypoxic_CAF,hypoxic_CAF,"175_C4,9","175_C4,9",1532,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1535,175_C_57_1535,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1535,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1538,175_C_57_1538,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1538,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1539,175_C_57_1539,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1539,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1542,175_C_57_1542,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1542,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1544,175_C_57_1544,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1544,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1549,175_C_57_1549,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1549,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1556,175_C_57_1556,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1556,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1559,175_C_57_1559,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1559,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1561,175_C_57_1561,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1561,cords24_ocmzljpb_1,Other,SMA_CAF
82,1564,175_C_57_1564,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1564,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1570,175_C_57_1570,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1570,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1576,175_C_57_1576,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1576,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1580,175_C_57_1580,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1580,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1602,175_C_57_1602,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1602,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1605,175_C_57_1605,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1605,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1623,175_C_57_1623,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1623,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1624,175_C_57_1624,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1624,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1627,175_C_57_1627,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1627,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1635,175_C_57_1635,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1635,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1638,175_C_57_1638,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1638,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1639,175_C_57_1639,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1639,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1645,175_C_57_1645,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1645,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1649,175_C_57_1649,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1649,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1656,175_C_57_1656,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1656,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1658,175_C_57_1658,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1658,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1667,175_C_57_1667,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1667,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1673,175_C_57_1673,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1673,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1682,175_C_57_1682,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1682,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1684,175_C_57_1684,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1684,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1687,175_C_57_1687,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1687,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1692,175_C_57_1692,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1692,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1693,175_C_57_1693,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1693,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1697,175_C_57_1697,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1697,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1700,175_C_57_1700,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1700,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1705,175_C_57_1705,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1705,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1706,175_C_57_1706,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1706,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1712,175_C_57_1712,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1712,cords24_ocmzljpb_1,Fibroblast,Other
82,1713,175_C_57_1713,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1713,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1722,175_C_57_1722,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1722,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1726,175_C_57_1726,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1726,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1731,175_C_57_1731,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1731,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1740,175_C_57_1740,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1740,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1747,175_C_57_1747,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1747,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1748,175_C_57_1748,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1748,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1751,175_C_57_1751,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1751,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1759,175_C_57_1759,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1759,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1761,175_C_57_1761,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1761,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1769,175_C_57_1769,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1769,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1772,175_C_57_1772,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1772,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1783,175_C_57_1783,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1783,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1792,175_C_57_1792,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1792,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1804,175_C_57_1804,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1804,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1810,175_C_57_1810,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1810,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1815,175_C_57_1815,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1815,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1816,175_C_57_1816,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1816,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1818,175_C_57_1818,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1818,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1823,175_C_57_1823,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1823,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1829,175_C_57_1829,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1829,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1838,175_C_57_1838,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1838,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1841,175_C_57_1841,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1841,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1842,175_C_57_1842,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1842,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1848,175_C_57_1848,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1848,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1862,175_C_57_1862,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1862,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1863,175_C_57_1863,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1863,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1868,175_C_57_1868,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1868,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1872,175_C_57_1872,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1872,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1880,175_C_57_1880,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1880,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1882,175_C_57_1882,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1882,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1883,175_C_57_1883,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1883,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1898,175_C_57_1898,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1898,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1900,175_C_57_1900,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1900,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1903,175_C_57_1903,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1903,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1904,175_C_57_1904,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1904,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1907,175_C_57_1907,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1907,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1910,175_C_57_1910,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1910,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1911,175_C_57_1911,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1911,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1912,175_C_57_1912,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1912,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1914,175_C_57_1914,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1914,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1915,175_C_57_1915,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1915,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1916,175_C_57_1916,Fibroblast,vCAF,vCAF,"175_C4,9","175_C4,9",1916,cords24_ocmzljpb_1,Fibroblast,vCAF
82,1920,175_C_57_1920,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1920,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1926,175_C_57_1926,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1926,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1927,175_C_57_1927,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1927,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1929,175_C_57_1929,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1929,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1935,175_C_57_1935,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1935,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1936,175_C_57_1936,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1936,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1937,175_C_57_1937,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1937,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1940,175_C_57_1940,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1940,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1941,175_C_57_1941,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1941,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1943,175_C_57_1943,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",1943,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1946,175_C_57_1946,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1946,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1951,175_C_57_1951,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1951,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1955,175_C_57_1955,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1955,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1956,175_C_57_1956,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1956,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1958,175_C_57_1958,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1958,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1961,175_C_57_1961,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1961,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1962,175_C_57_1962,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1962,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1966,175_C_57_1966,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1966,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1967,175_C_57_1967,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1967,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1970,175_C_57_1970,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1970,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1974,175_C_57_1974,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1974,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1982,175_C_57_1982,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",1982,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,1987,175_C_57_1987,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1987,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1988,175_C_57_1988,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1988,cords24_ocmzljpb_1,Fibroblast,mCAF
82,1989,175_C_57_1989,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",1989,cords24_ocmzljpb_1,Fibroblast,mCAF
82,2014,175_C_57_2014,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2014,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2019,175_C_57_2019,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2019,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2020,175_C_57_2020,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2020,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2023,175_C_57_2023,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",2023,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2032,175_C_57_2032,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2032,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2040,175_C_57_2040,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2040,cords24_ocmzljpb_1,Fibroblast,mCAF
82,2043,175_C_57_2043,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2043,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2045,175_C_57_2045,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",2045,cords24_ocmzljpb_1,Fibroblast,mCAF
82,2046,175_C_57_2046,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2046,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2050,175_C_57_2050,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2050,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2060,175_C_57_2060,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2060,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2061,175_C_57_2061,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",2061,cords24_ocmzljpb_1,Other,Other
82,2065,175_C_57_2065,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2065,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2067,175_C_57_2067,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2067,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2082,175_C_57_2082,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",2082,cords24_ocmzljpb_1,Fibroblast,mCAF
82,2095,175_C_57_2095,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2095,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2114,175_C_57_2114,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2114,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2115,175_C_57_2115,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2115,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2116,175_C_57_2116,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2116,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2120,175_C_57_2120,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",2120,cords24_ocmzljpb_1,Fibroblast,mCAF
82,2122,175_C_57_2122,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",2122,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2129,175_C_57_2129,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2129,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2136,175_C_57_2136,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",2136,cords24_ocmzljpb_1,Fibroblast,mCAF
82,2146,175_C_57_2146,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2146,cords24_ocmzljpb_1,Fibroblast,mCAF
82,2162,175_C_57_2162,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2162,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2178,175_C_57_2178,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2178,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2179,175_C_57_2179,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2179,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,2183,175_C_57_2183,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",2183,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,29,175_C_57_29,Fibroblast,hypoxic_CAF,hypoxic_CAF,"175_C4,9","175_C4,9",29,cords24_ocmzljpb_1,Fibroblast,mCAF
82,37,175_C_57_37,Fibroblast,hypoxic_CAF,hypoxic_CAF,"175_C4,9","175_C4,9",37,cords24_ocmzljpb_1,Fibroblast,mCAF
82,45,175_C_57_45,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",45,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,64,175_C_57_64,Fibroblast,mCAF,mCAF,"175_C4,9","175_C4,9",64,cords24_ocmzljpb_1,Fibroblast,mCAF
82,67,175_C_57_67,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",67,cords24_ocmzljpb_1,Fibroblast,Collagen_CAF
82,190,175_C_57_190,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",190,cords24_ocmzljpb_1,Immune,Myeloid
82,219,175_C_57_219,Fibroblast,SMA_CAF,SMA_CAF,"175_C4,9","175_C4,9",219,cords24_ocmzljpb_1,Fibroblast,SMA_CAF
82,227,175_C_57_227,Fibroblast,Collagen_CAF,Collagen_CAF,"175_C4,9","175_C4,9",227,cords24_ocmzljpb_1,Fibroblast,Other
